"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13"
"6647",0.328528607344085,-0.791133604452527,-1.68615140341458,-0.205271424629679,1.59396327066758,0.620204865849521,-0.451164259897449,-0.680325325385489,-0.556089078615741,0.236866475997732,0.246635738779507,-0.00856014972409047,-0.269890523571905
"3794",1.70285679665473,-0.87786806354774,-1.79789900316652,1.09247117093456,0.505288559353798,0.633999052505809,-0.456900737251129,-0.22224761491955,-0.542030597982578,0.289932804688379,0.00729980255491863,-0.115623066457867,-0.27224835367409
"2.4.6.24",3.48306865027444,-2.29280930314834,1.3599923155831,0.641245417477035,1.25351118734093,-0.455717954329682,-0.118053710376306,0.0848424007439812,0.373315326414401,0.0974383563589427,-1.33478883878692,0.626163636833003,0.077663880016186
"40557",-2.39985671883061,0.457415772411159,-0.302316388032685,-0.145239917687487,1.07868747067599,-0.592430910693927,-0.576213006500703,0.224201371883832,-0.487133662193407,-0.404674350147296,0.45984427053454,-0.78222420918131,-0.183727122667225
"40558",-1.95453995349359,0.585902931558675,0.0138024923903687,0.568545438446018,-0.239853666952151,-0.135533183637225,-1.25039945827817,0.796216765271486,-0.323501527447502,-0.115942085768855,-0.259451654107748,0.106171106596585,-0.264421076110748
"2098",-2.44958924411318,-0.381236246035936,1.38291844379462,-0.143837830643687,0.566357886216623,0.800483988011385,0.887389610352008,0.84344970586784,0.136994485257046,0.43475118924785,-0.235832167293192,-0.547756727886379,0.457056782314579
"1.7.2.26",0.494434587113996,1.90362277895182,0.314322077167836,1.09885662208907,-0.307756609923386,-0.0306781885750391,0.822757381699984,-0.109607751086946,-0.059043056627921,-0.68248453686569,-0.535022420905778,0.0876334905287408,0.01029630265238
"1.2.7.27",2.83376922319277,1.55072058411326,0.530831162106002,-0.813215239018192,0.881220511744827,0.692338727096485,0.780206108868199,-1.41493626448257,-0.20577384889972,0.0701307562816053,-0.0100993490250774,-0.157762666307426,-0.310359605422966
"1393",-1.38211270003001,0.827802929772835,0.359262123699254,-0.176266055116166,-1.49419906109627,-0.220099016701485,0.0174943108154069,-0.169861562775437,0.0532066671923014,0.664320833425377,-0.166018672427835,0.355871124591772,-0.625138535929329
"1693",-1.20845398935487,-0.393092944288796,-0.124589783615556,0.39357172478869,0.0367400916440607,0.0602473756622992,-1.44620020172544,-0.724727194580501,0.967107866851918,0.166153859425158,-0.235602195769464,-0.19587190588382,0.621858929607997
"1694",-1.27363870070551,0.794135096975963,1.42720396193341,-0.124228097777184,-1.09300561375596,-0.27873209460452,-1.18480741348775,-0.125789663038218,0.153166888757431,0.0283841089415109,0.555361064120504,-0.75886470613179,-0.108469058091382
"1695",-1.80740253708802,0.110493268901602,0.195609618197817,0.341515225178967,-0.728572417768162,0.0462556341035518,-0.679476483574129,0.920453683144253,-0.26401528183853,0.588009510799144,-0.125212314505929,-0.304901370121891,0.214983002581643
"3.9.4.46",-1.27471837701219,0.157056687980924,-0.549353522160239,0.567129656987436,0.279778945171059,-0.16887355484897,0.566909151065121,-0.502231292123376,0.455173964718572,0.432562580706948,0.281163389174242,0.242359300430784,-0.0746761936397765
"3.9.4.45",0.0570772298652547,1.55782370959523,-1.15181286692406,0.577362316339538,1.33258795075477,0.336331157547841,0.0400998553110115,0.848753362863737,0.476897691158535,-0.824483750514685,0.225077724672702,0.987674390499206,0.39360577918235
"3.9.4.49",-0.936646563201513,-1.066481876345,-0.941847609123539,-0.0432892730617446,-0.220538116399567,-0.0232573057076123,0.585863063915449,0.516182795074088,-0.411328560332138,0.342193813379589,0.412847197156902,-0.376619080113385,-0.0625241106096714
"3.9.4.44",-5.28541220804123,1.18741326861418,-0.709489405822513,0.800136338575787,0.108003873068674,0.269662291085618,1.31869722533435,0.614435179110437,0.102257236333422,0.408913451187329,0.653204622543514,-0.2826726975108,-0.179985205318328
"3.9.4.50",-2.46164260566376,-0.543903294917215,0.509146479515994,1.29574754147469,-0.541397959923523,0.433457250872715,0.360358476208337,0.0193073170384646,-0.162128916765784,-0.578906494136974,0.140914193405136,0.207982731605663,-0.0288496279305796
"3.9.4.48",-1.11386727392842,1.10321962632816,-0.119323165440511,0.13256237728455,-1.35036610783767,-0.534543091047332,0.726459607434068,1.2816935326641,-0.214344167279095,0.63272365682246,-0.30640063628211,0.140816013954328,0.0487077304903099
"6199",1.32738314081873,0.134789614655181,3.07029731682166,-0.165700127087712,-0.921166696167503,0.772071668301652,-1.8034354610682,-0.877366414441828,0.139395266306326,-0.741804941615926,0.407521804224954,0.372795794173868,0.487022615793915
"6197",-2.48741257462293,-0.190298772996719,1.06679945117052,-0.0563531176546685,-0.293520397138199,0.911243466319685,-0.062236580475492,-0.412942950583043,0.539948846704751,-0.0361028262125038,0.80945385238747,-0.207530548943314,0.600774764294293
"10466",-3.73151443922386,1.46426474950567,-1.98723812609514,-0.575196804141672,-0.0789212413201893,-0.0915076684689141,1.15414163583273,-0.00574665462134194,0.331439478480312,0.094015866165789,-0.122579238050032,0.0971839677898831,0.025700551495992
"10465",1.11598607467251,-0.417844354343692,-1.02547000851136,0.911944784574463,-0.524152452915727,-0.636331869949992,0.536736618608659,-0.628832897540999,-0.926616930135524,-0.745780234725911,0.0811203825720998,-0.199047264913805,-0.179270675156627
"2243",0.585900301262651,-0.417737200955325,1.22293539254635,0.310290162651585,0.0265910969292395,2.56366357243058,-0.677923993768028,-0.353961219691018,0.751459115486155,0.426974252326151,-0.228209804204827,0.771635556806083,-0.0313541960651824
"2244",3.76758337992235,-3.34722340720529,0.394870350414502,-0.339824604183504,-1.61800409016637,-0.849703028446838,1.14603520089606,-0.927095223769087,-0.285522523516434,1.08439398707589,-0.719185863541001,0.0160934992053521,-0.503578186876001
"5947",1.08670713577929,0.422724297498129,0.56435178097683,-0.912680253581508,1.40539505700295,-0.97988691024341,0.851295176368235,-0.399694192864966,0.957393295854208,-0.667123660663743,-0.0014638523151147,0.0954807456742156,0.677661271723051
"3511",-0.75369068478557,1.41779071289489,-0.330963880512379,-0.539295347914455,0.7272542916429,-0.721564567434431,0.594842955173711,0.633195449517958,-0.839579598556694,0.830000969265675,-0.346020008723683,-0.1638918066227,0.274371422974386
"3509",-1.53253005441841,-1.07217756042168,2.17678864541295,-1.60283133729054,0.165873154780264,1.60074436211535,0.553691837648517,-0.781788837765467,-0.987795822718503,-0.0999374014172937,-0.183785790672681,1.18638792154245,0.03404309860474
"20733",2.03693276408785,1.03222458126184,1.13303200464171,0.613046500895012,-0.513986390772622,-0.88662410891859,0.321115480339712,-0.885106980389631,0.339100624674536,-0.00731080487307995,-0.116023046946134,0.264224290929359,-0.224300811263788
"20734",-0.571001653206468,-0.761521082207514,0.284394985611076,-0.506970256571893,-0.6763666100853,-0.503962192160053,0.149419965054672,0.74857948205838,0.0574272087710524,-1.42979656119533,-0.185516998228802,-0.0375000372812571,-0.0730253547854046
"5945",-2.26825367829175,1.02861989132161,-0.0143732562000559,1.41984215015453,-0.680094223521917,-0.181958783258457,0.150310358319307,0.397835161006875,0.301417138551249,-0.124788787358487,-0.343633916700573,-0.113200311100961,-0.199093937507255
"5946",2.28032280515302,1.49785989554407,-1.20218171975933,0.979297544105265,-0.778433575054898,-0.810648506623142,0.405950853900581,0.452428620325089,0.802721460424234,-0.277418972673687,0.252750614639415,-0.114406620544997,0.271117094471251
"5949",1.77525575941925,-0.207276392741132,0.13503192238629,0.433379102760922,-0.325754886410171,-1.8105642385028,0.920725400613776,0.808960347293411,0.711108360528542,-0.906316905430234,0.103930349620129,0.161204403645178,-0.238560012865767
"5948",-1.4512380626153,-0.530876273075991,2.79465029526096,-1.1687227449124,2.45917796990224,-2.65148809790859,1.97138429328483,0.353059457694396,0.287159550262931,-0.279919470065249,0.336308158371492,0.204774459043565,0.457034847911654
"5942",2.16913497273156,-0.0428568848677252,0.805857869107358,-0.626293838040717,1.10885087915668,-0.781930032027573,-0.600978311172346,-0.987491301563873,0.482914599131545,0.226844915404715,-0.490603321958121,-0.823516414668622,-0.53517384890092
"7071",2.61663998182589,0.355429883020214,-0.281718476984868,0.414004846396098,-1.52379870475693,-0.355966442010341,-0.776912232095942,0.943146559352617,-0.0870014990695412,-0.296040493776285,-0.237361663088913,-0.142303882510314,-0.0221411144255171
"7882",0.720668596098214,2.30110724869555,0.871723215840764,0.900060243282929,-0.622139710497197,-1.07946235738597,0.416459766903116,-0.0518676016555112,-0.42458801945187,-0.0845754354211226,0.0221769916105523,-0.0327404288830955,0.13317324735315
"3501",2.71501725383825,0.312035895108825,0.164940609564855,2.03108283748669,-0.542457397740771,1.10801330221013,1.53595872786669,-0.594416096536483,0.390675244591282,-0.00204993166268318,-0.252194404689212,0.535644512843672,-0.0174683972169401
"3502",4.18149193791549,-1.75088935794918,-1.34952164554697,-0.103571426778985,-0.695718712712227,-1.83994166942414,0.713793244367201,-0.302365102645538,-0.317852143015436,0.910435604583474,0.800712152745855,0.402986802304246,0.0111631347052498
"2608",2.44088014749817,1.48169040301264,3.23500323333013,0.49693069337864,-0.0920581614716465,0.605195365444723,0.830892407450825,0.16953447332574,-0.258085146384689,-0.126561123449652,-0.187752567303037,-0.768023077335928,0.0908008576082722
"20425",5.93341202718435,0.0742561443541769,0.576807817835787,1.07490289929521,0.444551797060507,1.18826129546622,0.551743919666073,0.431539005029814,-0.180301477441416,0.425471221402162,0.0932740871916924,-0.189925417834831,-0.216364674251291
"20427",3.10495092568577,-0.300811038386979,1.27967575830109,1.32102163448393,-0.104629386204907,0.380002930580251,-0.396493738458987,0.594955369652994,0.784709847440794,-0.203836417897985,-0.206312983138076,-0.131440547045054,-0.0922230723884864
"20428",3.97349737451351,0.265785382783936,2.45457139046915,0.680824012808396,-0.674955988777729,-0.0458652123371004,-0.691699792298499,-1.1917276683062,0.242773618872896,-0.307990977226498,0.918451795360378,0.50711323382845,-0.0849822219245756
"20430",2.54871440949341,-0.272250283903867,1.1091213720151,0.333263323831226,0.0971650278902217,-0.0680429484458197,0.442580842034689,0.772394307234604,0.541120526630633,0.715174267695865,0.652361932328129,-0.383584783748506,0.080182807554347
"8282",4.72344634632602,-1.19640049948375,-2.03364066495966,-0.56082222930014,0.209234570503434,0.629489322806835,0.446223783300364,0.801991802797195,0.140507157312828,-0.396085529686736,0.282626010989733,0.194329658821448,0.0602798364796678
"7536",7.44254932991635,-1.1524141999724,1.0340695407931,-1.46362599016333,1.0054404085738,-0.466353760638964,0.440114245478687,0.0155963300683445,0.33794530115823,-0.829004204970626,0.551245174935276,0.400016396210724,-0.387659872085889
"7534",10.321152009102,0.285195556690163,-1.2977905051204,-1.84838534623621,-0.921936469907524,0.439303000307211,-0.0537165405982944,0.715418544217547,-0.314828803102418,0.630666111862507,0.293623250952425,0.171577414556428,0.392154940610272
"7535",2.32324474322244,-0.403993740672075,0.675084816749887,-3.02123349703297,0.612988436224006,-0.0120375281919062,0.660111100757917,0.0446598333794992,-0.0833230537386504,0.0246998025101051,-0.422457706040016,-0.31220360882401,-0.51591443932469
"7534.",9.35778532119134,0.971874005656209,-1.33698937122728,-1.62200268697188,-1.56577655864829,1.62842290645405,-0.800107011788444,1.01193075995993,-0.732773502405051,-0.43495351100285,0.127935312379601,-0.24581590665927,-0.229292228393054
"7533",2.29116312463157,-0.925443281494464,-0.610513971057674,-0.787819152190302,-0.621873109224579,-0.061743751683197,0.654006782612334,1.09817373226096,1.12020056943677,-0.826336960665684,0.13770603587675,-0.201245968603083,-0.0199292014746606
"7375",7.34724917635244,-2.57014671614201,-0.073336580078292,0.615377988774393,-0.698862948769604,0.837133796556588,0.816355164838354,0.555510468244961,-1.08451946922927,-0.0130603062221256,-0.326806506765751,-0.781225217774708,0.331327075213363
"7372",1.31243414510386,0.123546506087615,-1.23844090456035,-2.65275567245354,-1.70650949363496,0.695750238533964,1.12023493814483,0.189581820123054,0.532605387745419,0.653432278773078,0.61320729864957,0.0325687833317762,0.316713232841856
"3.10.1.28/3.10.1.27",4.46839862221319,2.61778749476311,0.366281308900808,-1.08331013519532,-0.411862861495505,0.61582483069165,-1.1086455488689,0.989767643200583,0.0336503374825682,-0.0377643148401813,0.279038003087855,-0.183895367037531,0.247278997179972
"3.10.1.28",2.25779895424118,0.380587972840793,1.28639201753869,-1.6038737500693,-2.50966527447077,0.0106273226386219,0.441282546691783,0.11308526395361,0.678823812344273,-0.414114389718294,-0.528627925754734,-0.465322206347307,-0.0675723912244197
"3.10.1.32",5.05873015560305,2.17106706137884,-1.1693912157268,0.0507249020031048,-1.01622766892227,-0.172855116166313,0.732134942784431,-0.168126145494518,0.0304116196680085,0.112802474770109,-0.113500111352798,0.554033007036661,-0.0449979043784872
"3.10.1.30",2.41687923424797,-1.41201618466904,-0.328371874421365,-0.698924865437809,-0.620050291565411,0.887041552481844,0.615426762878834,0.341463772682775,0.137171423356573,0.0148821538744121,-0.392031828532248,0.325895830516336,-0.193481576913388
"26828",3.98993345425961,2.45592880149564,-0.598086979174125,-0.174190516984049,-0.824174667712195,-0.66064965174206,0.704627997999174,-0.256228311436727,-0.458357403471523,0.649720826527929,0.375921487463425,0.372984804026427,-0.294245586325193
"8421",1.97988755152428,1.11473161013281,1.13122178452988,0.903874580692752,-1.07309978847837,-0.361729467761573,0.689308568480685,1.18707343864154,-0.453164565215626,0.121536885527771,-0.0099258846471727,0.25340026211737,0.32992154336744
"8420",3.40052609082039,1.79315667531779,1.24251574316,-0.200163648534487,0.0608217068490582,0.0847236367029773,-0.0516015432328068,0.220750797705413,0.308279976923259,0.469351112202712,0.94290401198704,-0.11259563488097,-0.320015543760196
